record_id,Model,Year,Region,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,revenue_USD
34115,i8,2022,North America,Diesel,Manual,4.8,35993,106971,5803,620752713
34116,i8,2024,Europe,Diesel,Manual,3,100925,69906,5584,390355104
34117,3 Series,2018,North America,Hybrid,Automatic,3.8,191791,47570,883,42004310
34118,X3,2015,Asia,Electric,Manual,4.3,124024,35773,3037,108642601
34119,X5,2015,Asia,Diesel,Manual,3.9,151694,111572,2200,245458400
34120,7 Series,2016,North America,Diesel,Manual,3.5,71265,82711,1026,84861486
34121,i3,2021,Asia,Electric,Automatic,2.8,171370,75095,2894,217324930
34122,7 Series,2014,South America,Hybrid,Automatic,4.7,60814,57958,1245,72157710
34123,X1,2015,Asia,Hybrid,Manual,2,50124,57167,5762,329396254
34124,5 Series,2020,Asia,Diesel,Manual,4.6,124473,74400,9490,706056000
34125,M5,2010,North America,Hybrid,Manual,4,18648,113199,1869,211568931
34126,M5,2012,Europe,Electric,Automatic,3.5,119734,72249,1334,96380166
34127,X1,2021,Middle East,Hybrid,Automatic,2.6,135887,100748,8672,873686656
34128,X1,2018,North America,Hybrid,Automatic,2,125686,67227,7099,477244473
34129,5 Series,2021,North America,Electric,Automatic,3.1,147647,47799,3283,156924117
34130,3 Series,2014,Middle East,Electric,Manual,4.2,109478,100585,6946,698663410
34131,i8,2014,Asia,Diesel,Automatic,4.1,5673,108766,5082,552748812
34132,5 Series,2017,Africa,Diesel,Automatic,3.8,90698,62532,9676,605059632
34133,i8,2020,North America,Electric,Automatic,5,100998,70580,3016,212869280
34134,X3,2020,North America,Electric,Manual,4.9,197269,109396,3851,421283996
34135,M3,2022,Asia,Petrol,Automatic,2.9,113961,32757,216,7075512
34136,M3,2011,North America,Petrol,Automatic,2.2,51643,77858,4147,322877126
34137,X6,2022,Middle East,Petrol,Automatic,3.1,6157,65632,8181,536935392
34138,i8,2016,Middle East,Electric,Automatic,4.5,31668,96493,4280,412990040
34139,X3,2018,North America,Electric,Automatic,3.1,67142,46834,7811,365820374
34140,X3,2016,Europe,Petrol,Manual,2.7,156060,101349,2586,262088514
34141,X3,2021,Europe,Diesel,Automatic,4.1,32370,37557,9813,368546841
34142,i3,2014,Europe,Hybrid,Automatic,3.8,52173,109605,4224,462971520
34143,X3,2022,Africa,Hybrid,Manual,4.9,9846,59113,2182,128984566
34144,X3,2015,North America,Electric,Manual,3.4,20882,52665,210,11059650
34145,X6,2013,Middle East,Hybrid,Automatic,4.9,127046,52279,5535,289364265
34146,X3,2023,Africa,Hybrid,Manual,2.5,194029,91387,9452,863789924
34147,7 Series,2021,Europe,Petrol,Automatic,4.5,195835,35784,3858,138054672
34148,i8,2016,South America,Hybrid,Manual,2.7,53909,38865,653,25378845
34149,7 Series,2010,South America,Hybrid,Automatic,4.3,151962,64007,9848,630340936
34150,i8,2013,South America,Electric,Automatic,4.7,158712,45232,7030,317980960
34151,X1,2012,Middle East,Hybrid,Automatic,3.7,64889,49788,7973,396959724
34152,5 Series,2022,Asia,Diesel,Manual,4,173512,105798,7974,843633252
34153,M5,2013,Africa,Hybrid,Automatic,4.9,1809,58042,8549,496201058
34154,X5,2010,Africa,Petrol,Automatic,2.8,115153,47379,6517,308768943
34155,3 Series,2021,Middle East,Electric,Manual,3.3,191432,93592,8723,816403016
34156,X6,2022,South America,Hybrid,Manual,4.6,181482,56770,2174,123417980
34157,3 Series,2011,Europe,Electric,Automatic,3.9,34922,49118,2638,129573284
34158,5 Series,2021,South America,Diesel,Automatic,4.6,50144,111137,1972,219162164
34159,M5,2020,Middle East,Hybrid,Manual,3.7,117536,47782,1852,88492264
34160,X3,2022,Europe,Petrol,Manual,4.1,177930,75756,2008,152118048
34161,7 Series,2018,Asia,Diesel,Automatic,1.5,47865,112736,7318,825002048
34162,M3,2024,South America,Hybrid,Automatic,2.7,110912,89826,4068,365412168
34163,M5,2016,Middle East,Hybrid,Manual,4.2,55754,111466,8954,998066564
34164,5 Series,2022,Asia,Electric,Manual,2.9,65113,53990,2402,129683980
34165,5 Series,2015,Asia,Hybrid,Manual,2.8,40262,37780,7710,291283800
34166,X5,2011,South America,Diesel,Manual,4.8,61601,87837,435,38209095
34167,M3,2010,Middle East,Diesel,Automatic,3.4,177287,54037,7382,398901134
34168,X6,2011,South America,Petrol,Manual,2.2,172351,69881,3579,250104099
34169,5 Series,2016,North America,Diesel,Manual,3.2,58745,86026,3218,276831668
34170,5 Series,2011,Africa,Electric,Manual,3.3,118754,80170,2889,231611130
34171,i3,2012,Africa,Electric,Manual,5,38087,84677,8658,733133466
34172,7 Series,2017,Middle East,Hybrid,Automatic,4,124461,73142,1199,87697258
34173,M3,2016,North America,Hybrid,Manual,3.3,101522,39987,1011,40426857
34174,7 Series,2021,Africa,Petrol,Automatic,3,56510,75868,5878,445952104
34175,X5,2020,Asia,Diesel,Manual,4.7,83751,65603,1249,81938147
34176,5 Series,2020,South America,Petrol,Automatic,3.8,3194,38449,9637,370533013
34177,X1,2023,Asia,Electric,Automatic,2.7,74239,84274,7232,609469568
34178,X6,2020,Europe,Electric,Automatic,3.1,21035,110183,4392,483923736
34179,3 Series,2018,North America,Diesel,Automatic,2.5,33619,53855,5075,273314125
34180,M5,2021,Asia,Hybrid,Automatic,4.9,4264,38164,2601,99264564
34181,5 Series,2013,North America,Electric,Manual,4,4750,92031,2117,194829627
34182,7 Series,2016,Europe,Diesel,Manual,2.9,190864,101602,9401,955160402
34183,M3,2010,Asia,Petrol,Automatic,2.1,69939,51771,2979,154225809
34184,M5,2020,Middle East,Petrol,Automatic,2.1,104259,85705,6698,574052090
34185,X3,2020,Middle East,Petrol,Automatic,3.2,143233,50656,189,9573984
34186,M5,2011,Asia,Petrol,Automatic,3.1,165778,119634,2869,343229946
34187,i8,2016,Middle East,Electric,Automatic,3,19637,92437,8034,742638858
34188,M3,2024,Europe,Petrol,Manual,4.5,111179,113057,5755,650643035
34189,7 Series,2011,Asia,Petrol,Manual,4.9,104269,85865,3950,339166750
34190,3 Series,2015,Middle East,Electric,Automatic,2.7,59773,110110,6163,678607930
34191,M3,2022,Europe,Electric,Automatic,2.5,188420,32197,7958,256223726
34192,i8,2019,North America,Petrol,Manual,4.2,126617,92301,6732,621370332
34193,5 Series,2021,Africa,Hybrid,Manual,3.1,90313,105805,2483,262713815
34194,M3,2018,Africa,Electric,Automatic,2.3,104851,96000,7973,765408000
34195,7 Series,2020,Middle East,Hybrid,Manual,2.1,85259,34668,526,18235368
34196,M5,2014,Africa,Electric,Manual,2.5,67142,87117,9847,857841099
34197,X6,2019,Asia,Diesel,Manual,1.5,49943,76065,3110,236562150
34198,i8,2016,Africa,Electric,Manual,4.8,47861,43963,5314,233619382
34199,5 Series,2022,Asia,Diesel,Automatic,3,96790,111585,5318,593409030
34200,3 Series,2010,Middle East,Diesel,Manual,1.8,158065,74438,6859,510570242
34201,i3,2017,Asia,Electric,Manual,2.1,155787,116054,9224,1070482096
34202,X1,2018,North America,Petrol,Automatic,2.6,193091,119264,5202,620411328
34203,M5,2024,North America,Hybrid,Automatic,3.4,193795,115639,3054,353161506
34204,5 Series,2022,Africa,Diesel,Automatic,4,186682,31525,9544,300874600
34205,M3,2014,Asia,Electric,Automatic,2.6,28856,94598,7653,723958494
34206,5 Series,2015,Middle East,Petrol,Manual,4.9,121532,34389,1963,67505607
34207,5 Series,2022,Asia,Diesel,Manual,4.2,174379,74833,5932,443909356
34208,X3,2020,South America,Electric,Automatic,4.4,132302,110392,6024,665001408
34209,5 Series,2017,Middle East,Electric,Manual,2.6,171079,51314,4312,221265968
34210,X6,2013,North America,Hybrid,Manual,2.8,143948,72116,3280,236540480
34211,5 Series,2011,Europe,Diesel,Manual,3.4,138833,103103,5964,614906292
34212,i8,2024,Asia,Electric,Manual,3.1,135190,89114,364,32437496
34213,3 Series,2019,Africa,Electric,Manual,2.4,163765,36754,7038,258674652
34214,3 Series,2017,Europe,Electric,Automatic,5,45976,47495,2879,136738105
34215,X6,2011,South America,Petrol,Automatic,4.5,85209,54818,7256,397759408
34216,3 Series,2014,Europe,Diesel,Automatic,2.3,160433,50441,2063,104059783
34217,X5,2024,North America,Diesel,Automatic,4.6,97480,97181,5655,549558555
34218,X1,2022,Europe,Petrol,Automatic,3.6,170293,36745,2639,96970055
34219,5 Series,2015,South America,Hybrid,Automatic,1.5,122126,51680,2629,135866720
34220,X1,2014,Middle East,Hybrid,Manual,2.7,139953,63326,4351,275531426
34221,X5,2015,Europe,Hybrid,Automatic,1.6,81872,62624,4463,279490912
34222,M3,2015,North America,Electric,Automatic,1.8,18356,101467,1853,188018351
34223,X1,2012,Asia,Hybrid,Manual,2.1,174496,31952,8281,264594512
34224,i8,2020,Middle East,Diesel,Manual,3.2,49526,92855,7575,703376625
34225,i3,2020,South America,Hybrid,Manual,2.8,144018,69176,2965,205106840
34226,M3,2012,Europe,Electric,Manual,2,8243,110731,948,104972988
34227,X5,2018,South America,Hybrid,Manual,2.9,139708,62689,1802,112965578
34228,X5,2012,Europe,Hybrid,Manual,2.6,20133,75930,4868,369627240
34229,M5,2012,Middle East,Petrol,Automatic,2.9,197719,98355,1101,108288855
34230,X5,2020,Asia,Diesel,Automatic,2.1,29033,49695,7514,373408230
34231,X3,2023,Middle East,Diesel,Manual,3.6,146010,42922,7274,312214628
34232,M5,2011,Africa,Hybrid,Automatic,1.7,179548,100203,381,38177343
34233,5 Series,2016,Africa,Diesel,Automatic,2.9,1940,71261,925,65916425
34234,X5,2019,Africa,Electric,Manual,4.6,11995,40358,2141,86406478
34235,i8,2019,Europe,Petrol,Automatic,3,102880,86516,5520,477568320
34236,X1,2013,Africa,Petrol,Manual,3,117171,100612,491,49400492
34237,i3,2010,South America,Petrol,Automatic,1.7,108274,90853,7454,677218262
34238,X3,2015,Middle East,Hybrid,Manual,3.6,3863,101400,1807,183229800
34239,M3,2014,Middle East,Diesel,Automatic,4.8,34214,55745,8266,460788170
34240,X1,2023,Asia,Electric,Automatic,2.5,26834,77497,5961,461959617
34241,X6,2020,Africa,Hybrid,Automatic,2.9,2953,32835,1222,40124370
34242,X6,2011,South America,Petrol,Automatic,3.6,198048,80032,964,77150848
34243,M3,2015,South America,Petrol,Automatic,1.8,33834,73809,8020,591948180
34244,5 Series,2010,Africa,Petrol,Automatic,4.8,108134,91955,534,49103970
34245,M3,2012,Middle East,Hybrid,Manual,3.1,100653,103203,9410,971140230
34246,X1,2013,North America,Electric,Manual,1.9,171774,104791,270,28293570
34247,M3,2022,Europe,Diesel,Automatic,2.7,194943,114270,776,88673520
34248,3 Series,2012,Middle East,Petrol,Automatic,2.8,160483,115952,6639,769805328
34249,X3,2024,South America,Diesel,Manual,2.7,12605,112640,9546,1075261440
34250,i3,2022,Africa,Electric,Manual,3.9,191602,111306,4762,530039172
34251,X3,2015,Africa,Electric,Automatic,2.7,98580,105619,7936,838192384
34252,3 Series,2020,Middle East,Electric,Manual,2.6,45972,42850,3445,147618250
34253,X1,2013,Asia,Diesel,Automatic,2.6,49678,58882,8905,524344210
34254,M3,2023,Asia,Diesel,Automatic,4.2,17457,93802,2583,242290566
34255,X5,2010,South America,Electric,Manual,2.6,113204,47328,4648,219980544
34256,3 Series,2014,South America,Electric,Automatic,1.5,154746,92310,7962,734972220
34257,M5,2014,South America,Electric,Automatic,2.8,92357,37047,6295,233210865
34258,X5,2018,Africa,Diesel,Automatic,2.5,28059,72086,3972,286325592
34259,7 Series,2017,North America,Diesel,Manual,4.7,104592,75300,4880,367464000
34260,M3,2024,Europe,Electric,Manual,3.2,121667,75472,6594,497662368
34261,X5,2017,Middle East,Petrol,Manual,2.3,56105,95773,9554,915015242
34262,7 Series,2014,Middle East,Diesel,Manual,4.9,44286,43046,6255,269252730
34263,X1,2017,Asia,Petrol,Manual,2.4,7785,103925,6769,703468325
34264,7 Series,2023,Europe,Petrol,Manual,4.2,176185,113541,8051,914118591
34265,5 Series,2019,South America,Diesel,Automatic,3.8,132389,93305,3465,323301825
34266,M3,2016,Europe,Diesel,Manual,3.1,141503,114263,2446,279487298
34267,X1,2010,South America,Hybrid,Automatic,2.9,15823,37235,6429,239383815
34268,X3,2021,Middle East,Diesel,Automatic,4.6,4781,52375,3177,166395375
34269,i3,2016,Middle East,Diesel,Automatic,3.2,22846,109512,378,41395536
34270,i3,2020,Asia,Hybrid,Automatic,2.8,168491,73411,316,23197876
34271,i3,2017,South America,Hybrid,Manual,2.7,81447,47364,9099,430965036
34272,3 Series,2012,Middle East,Diesel,Automatic,2.5,184330,101744,5543,563966992
34273,i3,2018,Europe,Electric,Manual,2.9,26204,107719,6266,674967254
34274,X6,2017,Asia,Hybrid,Automatic,1.9,133502,69943,2998,209689114
34275,X5,2011,Europe,Hybrid,Automatic,1.7,151565,57062,1365,77889630
34276,7 Series,2015,South America,Diesel,Manual,3.4,136535,56042,9029,506003218
34277,i3,2013,North America,Diesel,Manual,3.1,92224,75205,5235,393698175
34278,7 Series,2012,Europe,Diesel,Automatic,2.1,132306,74563,4643,346196009
34279,X3,2020,South America,Diesel,Automatic,1.9,55135,84675,344,29128200
34280,X5,2015,Asia,Diesel,Automatic,2,142319,44114,1772,78170008
34281,i8,2019,Europe,Diesel,Manual,2.6,199821,116498,732,85276536
34282,X1,2022,North America,Electric,Automatic,3.1,169220,35170,5862,206166540
34283,M3,2024,Asia,Petrol,Automatic,2.2,56134,115039,2260,259988140
34284,7 Series,2018,Asia,Hybrid,Automatic,4.1,2430,110588,9454,1045498952
34285,7 Series,2011,Europe,Electric,Manual,2.2,55735,71141,5628,400381548
34286,5 Series,2019,Asia,Electric,Automatic,1.9,73680,44007,4658,204984606
34287,M3,2019,Africa,Diesel,Automatic,5,82244,66924,4044,270640656
34288,i8,2019,Middle East,Petrol,Automatic,3.1,40258,78163,457,35720491
34289,i8,2014,Africa,Hybrid,Manual,2.1,122160,117226,2121,248636346
34290,X1,2015,Asia,Hybrid,Automatic,4.6,111708,107361,9808,1052996688
34291,7 Series,2013,Africa,Diesel,Manual,2.3,159673,98431,1483,145973173
34292,5 Series,2016,Middle East,Hybrid,Manual,4.7,144677,93994,6692,629007848
34293,i8,2011,North America,Diesel,Automatic,1.9,38191,49803,1195,59514585
34294,3 Series,2016,Europe,Diesel,Manual,4.4,83813,100055,7294,729801170
34295,M3,2011,Middle East,Diesel,Manual,2.1,158322,90570,1346,121907220
34296,7 Series,2010,Africa,Electric,Manual,4.8,131477,86125,9599,826713875
34297,X3,2020,Europe,Diesel,Automatic,3.5,79529,100933,2086,210546238
34298,X3,2014,Africa,Diesel,Automatic,2.2,130493,52496,7907,415085872
34299,M3,2011,South America,Petrol,Manual,4.5,36425,64827,7202,466884054
34300,M5,2017,Europe,Petrol,Automatic,2.9,101527,84598,8843,748100114
34301,i8,2021,North America,Hybrid,Manual,4.1,9584,52427,2830,148368410
34302,i3,2021,South America,Electric,Automatic,3.8,25586,83196,2150,178871400
34303,3 Series,2021,Asia,Electric,Automatic,4,94176,61550,166,10217300
34304,M3,2017,Africa,Diesel,Manual,2.7,63095,87755,3770,330836350
34305,M3,2010,North America,Electric,Automatic,4.8,90901,82267,6119,503391773
34306,5 Series,2013,Asia,Petrol,Manual,3.5,41630,69689,5887,410259143
34307,3 Series,2023,Europe,Diesel,Automatic,1.8,82362,47689,1739,82931171
34308,i8,2018,North America,Diesel,Manual,1.7,105639,89719,5862,525932778
34309,X6,2014,Middle East,Electric,Manual,4.1,176357,36812,5855,215534260
34310,7 Series,2021,Asia,Electric,Manual,4.5,135256,113687,7930,901537910
34311,X6,2020,Middle East,Hybrid,Manual,3.9,142096,45281,6027,272908587
34312,3 Series,2019,Asia,Petrol,Automatic,2.5,33223,60041,1788,107353308
34313,M5,2022,North America,Hybrid,Manual,2.3,34563,61644,5631,347117364
34314,M3,2015,North America,Diesel,Automatic,3.5,79699,84618,4526,382981068
34315,M5,2012,Africa,Hybrid,Manual,2.2,26874,77606,4582,355590692
34316,X1,2014,North America,Electric,Automatic,2.8,196487,102473,1528,156578744
34317,i8,2023,Africa,Hybrid,Manual,3.7,156055,88688,3634,322292192
34318,X5,2021,Middle East,Electric,Automatic,2.5,198952,55105,7495,413011975
34319,i3,2022,North America,Petrol,Automatic,2.8,154551,79840,7565,603989600
34320,M5,2022,South America,Electric,Manual,2.8,14235,69694,7186,500821084
34321,X5,2022,Asia,Diesel,Automatic,3.1,79393,110511,4160,459725760
34322,i3,2010,South America,Electric,Automatic,3.9,145735,70565,7260,512301900
34323,X6,2017,South America,Hybrid,Automatic,4.2,87663,115984,8500,985864000
34324,3 Series,2020,Asia,Diesel,Manual,3.8,56174,74064,9604,711310656
34325,X6,2024,Africa,Electric,Automatic,1.6,68355,116899,8122,949453678
34326,X3,2015,Europe,Diesel,Manual,4.6,48529,114410,4328,495166480
34327,X3,2021,Middle East,Diesel,Automatic,3.5,163105,107887,3639,392600793
34328,i3,2011,Asia,Diesel,Manual,4.7,153471,102646,197,20221262
34329,X6,2013,Africa,Petrol,Manual,4.9,134811,61298,3253,199402394
34330,X6,2013,Asia,Diesel,Automatic,3.1,91373,95904,8927,856135008
34331,i8,2018,South America,Electric,Automatic,4.7,113135,115300,1438,165801400
34332,i8,2018,Asia,Petrol,Automatic,2.8,193957,74262,1124,83470488
34333,X1,2014,North America,Diesel,Automatic,2.4,12657,45922,4982,228783404
34334,X5,2021,Africa,Hybrid,Automatic,1.8,108612,58112,6702,389466624
34335,X3,2012,Asia,Diesel,Manual,3.1,145784,43475,9332,405708700
34336,i3,2010,Europe,Petrol,Manual,3.9,67747,101006,7308,738151848
34337,M5,2015,South America,Petrol,Automatic,4.9,189445,48123,3514,169104222
34338,i3,2017,Africa,Diesel,Manual,3.3,35891,73411,7781,571210991
34339,X1,2010,North America,Diesel,Automatic,4.1,161911,79312,5368,425746816
34340,3 Series,2020,Africa,Hybrid,Automatic,4.6,102182,119147,6280,748243160
34341,i8,2010,Europe,Petrol,Automatic,3.4,142477,64366,6384,410912544
34342,X3,2024,North America,Petrol,Automatic,2.1,176496,56706,9725,551465850
34343,M5,2020,North America,Hybrid,Automatic,4.5,153388,74536,4154,309622544
34344,X6,2016,South America,Hybrid,Manual,3.5,195289,30767,6190,190447730
34345,i8,2016,North America,Hybrid,Automatic,4.2,160345,95025,1897,180262425
34346,M5,2011,Africa,Diesel,Automatic,3.8,49914,73198,1939,141930922
34347,X3,2012,Europe,Electric,Automatic,1.7,157100,114808,8473,972768184
34348,X1,2011,South America,Petrol,Automatic,2.1,174065,117968,290,34210720
34349,i8,2015,Asia,Hybrid,Manual,2.5,103547,54347,477,25923519
34350,M5,2022,Asia,Petrol,Manual,2.5,23430,112947,4968,561120696
34351,M5,2022,Europe,Electric,Manual,4.4,33551,43233,6970,301334010
34352,5 Series,2017,North America,Hybrid,Manual,3.6,93288,92462,6857,634011934
34353,M5,2017,South America,Electric,Manual,1.8,183676,75075,6661,500074575
34354,M5,2024,Africa,Hybrid,Automatic,2.9,79017,57225,4583,262262175
34355,M3,2010,Asia,Electric,Automatic,3.4,62016,90493,4013,363148409
34356,3 Series,2020,Africa,Electric,Manual,2.4,115838,90969,739,67226091
34357,5 Series,2018,Europe,Diesel,Manual,1.6,181733,39921,350,13972350
34358,X1,2020,Middle East,Diesel,Automatic,2.8,175154,103656,6149,637380744
34359,X5,2017,Europe,Electric,Automatic,3.1,48605,88499,5067,448424433
34360,i3,2018,Europe,Electric,Manual,4.7,83774,116032,5492,637247744
34361,i8,2022,Africa,Diesel,Automatic,4.7,152052,117782,3008,354288256
34362,7 Series,2023,Europe,Electric,Automatic,3.3,102614,47539,4580,217728620
34363,M3,2022,Africa,Hybrid,Automatic,3.2,181377,30265,5256,159072840
34364,M5,2018,North America,Hybrid,Automatic,3.7,131133,55115,7292,401898580
34365,X5,2020,Africa,Petrol,Automatic,2.4,112173,67720,6577,445394440
34366,M3,2021,Europe,Hybrid,Automatic,2.5,65293,65781,988,64991628
34367,X1,2015,Middle East,Petrol,Manual,1.5,2637,92005,5849,538137245
34368,X1,2012,Europe,Electric,Automatic,1.8,47658,60958,2230,135936340
34369,i8,2010,Europe,Hybrid,Automatic,2.1,49536,95880,2636,252739680
34370,M5,2020,South America,Electric,Manual,3.7,113947,93266,4674,435925284
34371,7 Series,2017,Middle East,Electric,Manual,2.2,192595,59404,7826,464895704
34372,5 Series,2019,North America,Hybrid,Automatic,1.9,92178,93175,2927,272723225
34373,i3,2012,South America,Hybrid,Automatic,3.7,128480,54182,2040,110531280
34374,X6,2022,Europe,Hybrid,Manual,3.8,42995,86418,4642,401152356
